year,iso3,elec,mobile,internet,fixedtel,mys,eys,tertiary,secondary
1994,GAB,,0.236007136,0.0,2.87,5.04,11.23745096,,36.2813987731934
1995,GAB,,0.356517678,0.0,2.85,5.22,11.28127751,,38.6296997070312
1996,GAB,,0.590995488,0.0,3.04,5.406,11.32527499,,45.6380081176758
1997,GAB,,0.805217129,0.048,3.15,5.592,11.36944405,,46.0411911010742
1998,GAB,,0.801268275,0.17,3.19,5.778,11.41378538,,45.1938247680664
1999,GAB,,0.716574627,0.249,3.06,5.964,11.45829964,6.65822982788086,44.3464584350586
2000,GAB,73.6,9.40754422329747,1.21614061828589,3.0554135713233,6.15,11.50307465,7.057849884033205,46.48198890686035
2001,GAB,77.2,11.4539752548319,1.34762022159633,2.84310573775436,6.304,11.54784966,7.45746994018555,48.6175193786621
2002,GAB,77.8,20.7628974043498,1.93953010616212,2.38451902597137,6.458,11.59288677,7.55636501312256,49.4348793029785
2003,GAB,78.5,21.7021738344124,2.65958659385985,2.77896335949651,6.612,11.63809953,7.65526008605957,
2004,GAB,79.2,34.4234596151262,2.97906980035019,2.71903174501568,6.766,11.68348863,,
2005,GAB,81.6,50.3377189536008,4.89326474972412,2.67359984147537,6.92,11.72905474,,
2006,GAB,80.5,59.534904998021,5.48920080280135,2.41829246381942,7.05,11.77479857,,
2007,GAB,81.3,75.1170933476071,5.767000198,1.7026326966908,7.18,11.82072079,,
2008,GAB,82.0,80.887271143466,7.5,2.06355872882542,7.31,11.86682212,,
2009,GAB,82.7,87.2675973605464,9.5,2.19432868949346,7.44,11.91310324,,
2010,GAB,89.3,93.6112366044355,13.0,1.76646147781326,7.57,11.95956486,,
2011,GAB,88.7,133.010491109633,18.0,1.26258077368777,7.852,12.00620769,,
2012,GAB,89.3,138.488452744047,24.0,1.22427498349928,8.134,12.05303242,,
2013,GAB,86.4,143.499442515887,30.53800011,1.00634638032596,8.416,12.10003977,,
2014,GAB,87.1,148.237590091786,38.07120132,0.934998450767515,8.698,12.14723045,,
2015,GAB,87.3,138.244498133013,45.78450012,0.919064237974825,8.98,12.19460518,,
2016,GAB,88.1,141.050208874326,48.0522995,0.902059033302766,9.094,12.24216467,,
2017,GAB,86.3,123.475497241411,51.60490036,0.984514812925959,9.208,12.28990964,,
2018,GAB,89.6,132.465314660912,55.42020035,0.986205418931636,9.322,12.33784083,,
2019,GAB,90.3,131.975264871196,59.51760101,0.982975747297048,9.436,12.38595894,,70.2639966402203
2020,GAB,91.1,131.301562643297,63.91790009,1.09483629768973,9.55,12.43426472,,
2021,GAB,91.8,132.30865873249,65.76809692,1.33410638686392,9.686,12.48275889,,
2022,GAB,93.5,123.233187164275,67.67169952,1.78525366893387,9.686,12.48275889,,
2023,GAB,94.1,122.606627765979,68.19789886,2.19563914682494,9.686,12.48275889,,
2024,GAB,95.1,125.337107593999,68.72090149,2.64357104821202,,,,
1990,GHA,,0.0,0.0,0.287,4.183136892,5.655748717,,33.9981918334961
1991,GHA,,0.0,6.96e-05,0.295,4.310931298,5.7762367,0.910929977893829,33.84991912841798
1992,GHA,,0.002462819,0.0001392,0.295,4.438725704,5.899291515,1.05234003067017,33.70164642333986
1993,GHA,30.6,0.010466464,0.00020879999999999998,0.293,4.56652011,6.024967843,1.25375998020172,33.55337371826174
1994,GHA,30.36940574646,0.019576484,0.0002784,0.294,4.694314516,6.153321534,1.28396999835968,33.40510101318362
1995,GHA,32.4504508972168,0.035552754,0.000348,0.362,4.822108922,6.284409625,,33.2568283081055
1996,GHA,34.5287704467773,0.071542215,0.00565,0.437,4.902193417,6.418290368,,33.064441680908224
1997,GHA,36.6036949157715,0.119695381,0.0275,0.579,4.982277911,6.555023256,,32.87205505371095
1998,GHA,42.6,0.223102599,0.0322,0.714,5.062362406,6.694669052,,32.67966842651367
1999,GHA,40.7405395507813,0.365160156,0.105,0.839,5.1424469,6.83728981,,32.4872817993164
2000,GHA,43.7,0.662241808064506,0.153615297625799,1.08238049767769,5.222531394,7.17249012,,32.5775909423828
2001,GHA,44.8,1.20888662601392,0.200008060324831,1.21302703927874,5.270241306,6.862949848,,30.9433898925781
2002,GHA,46.8,1.86582932404951,0.830284033818738,1.32680713969944,5.317951218,7.194029808,,32.267578125
2003,GHA,48.3,3.73545578999193,1.19305791098328,1.36654942630797,5.365661129,7.127200127,,33.6547889709473
2004,GHA,50.8,7.75094614130464,1.71679770389504,1.43278640157547,5.413371041,7.566929817,,36.1445503234863
2005,GHA,41.2,12.8045967119533,1.83119746104616,1.43222293582583,5.461080952,8.221770287,5.35099983215332,38.1276893615723
2006,GHA,55.1,22.6001881366288,2.72317597313987,1.54663256353908,5.520718342,8.645079613,4.7728099822998,39.8474884033203
2007,GHA,56.9,32.1629441899404,3.85,1.59252413864163,5.580355731,9.311630249,5.92381000518799,43.759521484375
2008,GHA,60.5,47.7132196500561,4.27,0.593403383248771,5.639993121,9.909689903,7.91365003585815,46.0595817565918
2009,GHA,61.1,60.7694975888344,5.44,1.07546399693935,5.69963051,10.01552963,8.29780006408691,47.9277191162109
2010,GHA,64.2,68.4473107845556,7.8,1.09086184315247,5.7592679,10.34964466,9.790123376808705,51.7673244476318
2011,GHA,64.1,81.1104488323626,9.0,1.09109039984843,5.789938557,10.68375969,11.2824466895305,55.6069297790527
2012,GHA,56.5,95.8261770997433,10.6,1.06597644640953,5.820609215,10.93752003,11.4938894891938,56.7326017795109
2013,GHA,70.7,102.337999297675,15.0,0.987439181488278,5.851279872,11.07386971,13.4205396326832,68.1991424560547
2014,GHA,78.3,108.270496910446,19.0,0.928645563347473,5.88195053,10.72198963,15.0809451652103,63.974569978053
2015,GHA,74.0,121.997156544235,23.0,0.960305781265921,5.912621187,11.17568016,15.5618871637579,67.0486566518056
2016,GHA,79.3,130.481366086196,28.0,0.856668631689443,6.016560637,11.09840012,15.606270735823,67.2644101341977
2017,GHA,79.0,122.471765695646,37.88420105,1.00489017158355,6.120500088,10.9863596,16.2065694246062,66.6359450193038
2018,GHA,80.4,133.609992432498,43.0,0.908619266172578,6.317842102,10.95788002,15.9045597520982,68.2222557975165
2019,GHA,83.5,130.70523333401,22.0732,0.923034990464329,6.515184116,11.29076004,17.3607250095097,71.1877006008423
2020,GHA,85.4,126.887391353856,62.51760101,0.96484521718002,6.712526131,11.42975998,18.6139938594155,74.0102186341371
2021,GHA,86.3,124.402625384529,68.6,0.969507819586075,6.909868145,11.58627987,19.2005186528071,76.2084742091088
2022,GHA,85.1,120.803416027053,69.91329956,0.995548845412395,7.107210159,11.41845989,20.44559258931,77.8168696801948
2023,GHA,89.5,98.8059221412722,70.67430115,0.942526372003906,7.107210159,11.41845989,22.0958254757285,76.7671689709568
2024,GHA,91.9,113.647966704673,72.17569733,0.782388128251515,,,21.330810546875,75.7174682617188
1990,GIN,,0.0,0.0,0.176,1.312727442,2.694149971,1.04196000099182,9.75790977478027
1991,GIN,,0.0,3.45e-05,0.173,1.325301235,2.820280075,0.905399978160858,10.2290000915527
1992,GIN,,0.0,6.9e-05,0.156,1.337995465,2.996155024,0.847769975662231,11.106415271759001
1993,GIN,,0.000596075,0.0001035,0.162,1.350811284,3.172029972,1.17282998561859,11.9838304519653
1994,GIN,,0.01118132,0.000138,0.127,1.363749859,3.392210007,1.09438002109528,12.6506395339966
1995,GIN,,0.012720352,0.000669,0.144,1.376812363,3.624340057,1.21478998661041,13.1580996513367
1996,GIN,,0.012364775,0.00195,0.209,1.389999986,3.856470108,1.12723004817963,13.6655597686768
1997,GIN,,0.036568544,0.0038,0.249,1.403571418,4.202220082,1.16131997108459,13.7630933125814
1998,GIN,,0.269838956,0.0062,0.188,1.417142851,4.547970057,1.22133994102478,13.860626856486
1999,GIN,16.4,0.308040578,0.0608,0.255,1.430714284,4.893720031,1.4008632898330684,13.9581604003906
2000,GIN,15.2,0.499618452473605,0.0954249236063846,0.288426676436308,1.444285716,5.239470005,1.5803866386413568,16.228375434875502
2001,GIN,16.4,0.6518765895859,0.175541868491054,0.298479149785245,1.457857149,5.585219979,1.759909987449645,18.4985904693604
2002,GIN,17.7,1.04647578194586,0.402022748744397,0.299617272914456,1.471428582,5.930969954,1.9394333362579332,21.2247695922852
2003,GIN,18.9,1.2569355505451,0.450960370842751,0.29495711820639,1.485000014,6.276719928,2.118956685066222,22.6574001312256
2004,GIN,20.2,1.70919875542966,0.508819332302937,0.289096238813796,1.498571447,6.622469902,2.29848003387451,24.6455307006836
2005,GIN,20.2,2.04416167956111,0.542299986,0.270391756555702,1.51214288,7.105619907,3.08171010017395,29.0273208618164
2006,GIN,22.8,11.371603897534705,0.637499988,0.243613848324535,1.525714312,7.582719803,5.37415981292725,32.2970886230469
2007,GIN,24.1,20.6990461155083,0.780025279059244,0.227689507270592,1.539285745,7.853904724,8.27204990386963,32.7675895690918
2008,GIN,25.4,27.7809487345525,0.92,0.272758405757425,1.552857178,8.125089645,9.32559967041016,33.2380905151367
2009,GIN,26.7,34.3962962020929,0.94,0.216886935066221,1.56642861,8.300136566,9.34879016876221,34.407553354899065
2010,GIN,28.1,38.4760187632153,1.0,0.173142084434469,1.580000043,8.475183487,10.5439796447754,35.57701619466143
2011,GIN,29.5,45.6101779050204,2.0,0.168906079774341,1.652500033,8.650230408,10.6184597015381,36.7464790344238
2012,GIN,26.2,51.1345381222737,3.099999905,0.0,1.725000024,8.652159691,10.0085697174072,36.8766899108887
2013,GIN,32.2,66.4452768540172,4.5,0.0,1.797500014,8.883224964,10.4364004135132,37.715784072876005
2014,GIN,33.5,75.686895511554,6.400000095,0.0,1.870000005,9.114290237,10.8547201156616,38.5548782348633
2015,GIN,34.9,91.475617974568,9.199999809,0.0,2.45095998,9.286886149,,
2016,GIN,33.5,92.0232948978011,13.10000038,0.0,3.031919956,9.462750484,,
2017,GIN,35.4,94.4640894763856,18.70000076,0.0,2.580960035,9.641945134,,
2018,GIN,45.0,94.5550074326391,21.8300230430563,0.0,2.130000114,9.824533166,,
2019,GIN,42.2,98.7621473298315,23.89049911,0.0,2.242710416,10.01057884,,
2020,GIN,44.7,107.776552007403,26.14550018,0.0,2.361384854,10.20014763,,
2021,GIN,46.8,110.185519681138,28.61330032,0.0,2.486339025,10.39330626,,
2022,GIN,47.7,95.3174629318803,31.31399918,0.0,2.486339025,10.39330626,,
2023,GIN,51.1,97.8794996455513,32.31560135,,2.486339025,10.39330626,,
2024,GIN,53.8,,33.30469894,,,,,
1990,GMB,,0.0,0.0,0.585,1.395152942,3.84434068,,15.0076599121094
1991,GMB,,0.0,0.0018440000000000002,0.912,1.521166756,4.00602438,,15.4440202713013
1992,GMB,,0.018098713,0.0036880000000000003,1.22,1.64718057,4.174508107,,15.7997798919678
1993,GMB,17.7,0.039116364,0.0055320000000000005,1.37,1.773194384,4.350077852,,18.0642108917236
1994,GMB,18.2500495910645,0.067336605,0.007376000000000001,1.49,1.899208198,4.533031638,,18.2833099365234
1995,GMB,19.921443939209,0.116088572,0.00922,1.52,2.025222012,4.723680019,1.44263994693756,20.5519695281982
1996,GMB,21.5901184082031,0.242050865,0.0355,1.64,2.067976699,4.939758484,1.3331449627876275,20.0912609100342
1997,GMB,23.255392074585,0.359452757,0.0513,1.85,2.110731386,5.155836949,1.2236499786376949,
1998,GMB,24.9165878295898,0.372219506,0.206,1.86,2.153486073,5.371915414,1.1141549944877625,
1999,GMB,26.572940826416,0.380021754,0.716,2.06,2.19624076,5.587993879,1.00466001033783,
2000,GMB,34.3,0.384857506508215,0.921794919066406,2.28852767262921,2.238995447,5.804072343,1.018514013290406,
2001,GMB,29.9,3.68458827393243,1.33679116648397,2.3430596831729,2.322254574,6.020150808,1.032368016242982,
2002,GMB,31.5,6.51172664292491,1.79677988296495,2.4972471675617,2.405513701,6.236229273,1.046222019195558,
2003,GMB,27.8,9.46367640692161,2.436781193062,2.66136582465513,2.488772828,6.452307738,1.060076022148134,
2004,GMB,34.8,10.7937275490467,3.30800347812937,2.65174130580666,2.572031955,6.668386203,1.07393002510071,
2005,GMB,30.5,14.8453813562626,3.799000025,2.63941352231534,2.655291083,6.884464667,1.1945785407455816,
2006,GMB,38.1,23.573187972774,5.23769115841218,2.6993922257364,2.75880243,7.100543132,1.3152270563904533,
2007,GMB,39.8,45.3269217918035,6.20503741852418,2.75799734280831,2.862313777,7.316621597,1.4358755720353251,
2008,GMB,41.5,64.1491166497603,6.880000114,2.68822764449471,2.965825124,7.532700062,1.5565240876801967,45.2912902832031
2009,GMB,43.2,70.153818860738,7.630000114,2.58899382394778,3.069336472,7.53000021,1.6771726033250682,46.214469909668
2010,GMB,46.8,76.7322734515709,9.2,2.531726382336,3.172847819,7.477910042,1.79782111896994,45.5351409912109
2011,GMB,48.3,70.6308247268856,10.87030029,2.54311961382892,3.305612373,7.603649736,2.79681586845883,
2012,GMB,49.9,74.6999893299085,12.44919968,3.14209723096441,3.438376927,7.73150372,1.18089454395552,
2013,GMB,51.5,87.8808072933996,14.0,3.05140173588995,3.571141481,7.861507545,,
2014,GMB,53.0,105.505264889158,15.56000042,2.57982340722781,3.676881218,8.020992137,,
2015,GMB,54.7,122.078516396055,17.59950066,2.02290012852159,3.782620955,8.180476728,,
2016,GMB,56.4,124.273821038818,19.90640068,1.66255869135626,3.888360691,8.33996132,,
2017,GMB,56.2,126.633674737607,22.5156002,1.36795109190591,3.994100428,8.499445911,,
2018,GMB,60.3,132.57837035012,28.30900002,1.83361448755476,4.099840164,8.658930503,,
2019,GMB,62.1,105.204644657943,31.11829948,2.44215749962147,4.306130171,8.818415094,,
2020,GMB,62.2,106.448259811355,36.01100159,2.38499077604817,4.512420177,8.977899686,,
2021,GMB,63.7,108.847403542688,41.67309952,2.32918350472242,4.674727154,8.977899686,,107.027125590442
2022,GMB,65.4,106.782250509204,48.22539902,2.39247933790257,4.674727154,8.977899686,,
2023,GMB,66.9,117.115660832998,48.72829819,1.62107163309975,4.674727154,8.977899686,,
2024,GMB,69.0,126.243773523653,49.49430084,1.59881129917956,,,13.4765901565552,
1990,GNB,,0.0,0.0,0.612,,6.612446919,,
1991,GNB,,0.0,,0.621,,6.7346524,,
1992,GNB,,0.0,,0.627,,6.859116377,,
1993,GNB,,0.0,,0.63,,6.985880588,,
1994,GNB,,0.0,,0.635,,7.114987546,,
1995,GNB,,0.0,,0.657,,7.246480545,,
1996,GNB,,0.0,,0.693,,7.380403683,,
1997,GNB,,0.0,0.0164,0.655,,7.516801872,,
1998,GNB,,0.0,0.0241,0.68,,7.655720854,,
1999,GNB,,0.0,0.118,0.504,,7.797207215,,
2000,GNB,,0.0,0.230103170591588,0.900836693687178,,7.941308404,,17.9289207458496
2001,GNB,,0.0,0.299569144677667,0.785000551030586,,8.088072745,,20.76859664916992
2002,GNB,1.3,0.0,1.02299323436117,0.868451036099238,,8.237549457,,23.60827255249024
2003,GNB,2.6,0.0966783590611508,1.35419747762901,0.800572639190298,,8.389788667,,26.44794845581056
2004,GNB,3.9,2.92324256074003,1.80814220342991,0.720159044075749,,8.54484143,,29.28762435913088
2005,GNB,5.2,7.15301628202391,1.90139997,0.695867427628412,2.148568167,8.702759743,2.26420998573303,32.1273002624512
2006,GNB,14.5,11.1163475241697,2.057199955,0.479331987567327,2.27117,9.133029938,2.62031006813049,34.3966407775879
2007,GNB,7.9,20.4152900165818,2.20630002,0.315233916798646,2.418591125,9.232721901,,
2008,GNB,9.3,33.6114146395225,2.35488871087933,0.312287054098843,2.56601225,9.332413863,,
2009,GNB,4.7,36.7107863915664,2.30328059172582,0.317352790300168,2.713433375,9.432105826,,
2010,GNB,6.0,43.2448876270711,2.450000048,0.0,2.8608545,9.531797789,,
2011,GNB,13.5,45.5596626030113,2.671999931,0.0,3.008275625,9.631489752,,
2012,GNB,14.9,63.5328932668127,2.894000053,0.0,3.15569675,9.731181715,,
2013,GNB,16.3,55.420045012509,3.099999905,0.0,3.303117875,9.830873678,,
2014,GNB,17.2,63.654183911294,3.319999933,0.0,3.450539,9.930565641,,
2015,GNB,20.1,69.3267736083208,6.099999905,0.0,3.4950382,10.0302576,,
2016,GNB,22.9,70.1915996185367,13.80000019,0.0,3.5395374,10.12994957,,
2017,GNB,26.0,76.4393694008541,14.80000019,0.0,3.5840366,10.22964153,,
2018,GNB,28.4,77.0219356476645,15.69999981,0.0,3.6285358,10.32933349,,
2019,GNB,30.9,80.8245277725828,17.92149925,0.0,3.673035,10.42902545,,
2020,GNB,33.4,95.0628708236165,20.45730019,0.0,3.673035,10.5316806,,
2021,GNB,35.8,108.62961248586,23.3519001,0.0,3.673035,10.63534621,,
2022,GNB,37.4,125.934670099533,27.67379951,0.0,3.673035,10.63534621,,
2023,GNB,40.5,128.110529740092,28.71240044,,3.673035,10.63534621,,
2024,GNB,43.7,147.197631273872,29.77739906,,,,,
1990,GNQ,,0.0,0.0,0.274,,,,
1991,GNQ,,0.0,,0.264,,,1.39267003536224,
1992,GNQ,,0.0,,0.255,,,,
1993,GNQ,,0.0,,0.245,,,,24.9821891784668
1994,GNQ,,0.0,,0.457,,,,22.8022499084473
1995,GNQ,,0.0,,0.44,,,,22.71389389038088
1996,GNQ,,0.010470791,,0.618,,,,22.62553787231446
1997,GNQ,,0.049540103,0.0415,0.616,,,,22.53718185424804
1998,GNQ,,0.04716277,0.0944,0.87,,,,22.44882583618162
1999,GNQ,,0.091599138,0.0974,0.869,,,,22.3604698181152
2000,GNQ,64.8,0.710955396080361,0.132354665123789,0.86736558321804,6.393709877,6.095940113,1.84452998638153,21.7535190582275
2001,GNQ,64.9,2.00043742898447,0.16526042288306,0.920201217332857,6.484496369,6.400476065,,18.6993808746338
2002,GNQ,64.9,4.01024115334536,0.321197997152044,1.10281631716997,6.57657197,6.705012017,,18.1188793182373
2003,GNQ,64.9,4.89466446190536,0.520524272046806,1.13225973094678,6.669954983,7.009547969,,17.999079386393234
2004,GNQ,64.9,6.87841212022887,0.843930284607049,1.1667742691826,6.764663975,7.314083921,,17.879279454549167
2005,GNQ,65.0,10.2283486758563,1.149799943,1.05555713889126,6.860717772,7.618619873,,17.7594795227051
2006,GNQ,65.1,12.1170140042389,1.279199958,1.00975116701991,6.958135469,7.923155825,,
2007,GNQ,65.1,14.4781495766589,1.557100058,0.96520997177726,7.056936435,8.227691778,,
2008,GNQ,65.2,16.5970512572266,1.820000052,0.922058403179257,7.157140309,8.53222773,,
2009,GNQ,65.4,17.6107030809045,2.130000114,0.880535154045223,7.258767013,8.836763682,,
2010,GNQ,66.1,33.579601121871,6.0,1.1384383790898,7.361836749,9.141299634,,
2011,GNQ,66.1,38.5606783509887,11.5,1.16923745908273,7.466370009,9.445835586,,
2012,GNQ,65.7,38.7385841174565,13.94320011,1.14945461208226,7.572387571,9.750371538,,
2013,GNQ,65.9,37.9420717892644,16.39999962,1.10479877701828,7.679910514,10.05490749,,
2014,GNQ,66.0,36.9002477447229,18.86000061,1.07941832853751,7.787433457,10.35944344,,
2015,GNQ,66.1,36.6825478378153,21.31999969,0.779546097007888,7.8949564,10.66397939,,
2016,GNQ,66.2,38.1683691534068,23.78000069,0.728623657824698,8.002479343,10.96851535,,
2017,GNQ,66.4,36.2336437113254,26.23999977,0.715503623921208,8.110002286,11.2730513,,
2018,GNQ,66.5,36.5760302693232,29.39999962,0.67111187548796,8.167110529,11.57758725,,
2019,GNQ,66.6,36.942192354463,49.13370132,0.658612829658174,8.224218771,11.8821232,,
2020,GNQ,66.7,43.3495410342634,55.00130081,0.655415655870077,8.281327014,12.18665915,,
2021,GNQ,66.8,46.434813558898,58.71730042,0.643625773687077,8.281327014,12.49119511,,
2022,GNQ,67.0,49.5380486763568,63.65950012,0.631478560279893,8.281327014,12.49119511,,
2023,GNQ,66.9,,63.51950073,,8.281327014,12.49119511,,
2024,GNQ,65.1,,63.29930115,,,,,
1990,KEN,,0.0,0.0,0.765,3.837998657,7.874494037,,
1991,KEN,,0.0,0.0001454,0.846,4.007200748,7.946765162,,
1992,KEN,,0.004461439,0.0002908,0.851,4.17640284,8.019699582,,
1993,KEN,10.9,0.004576275,0.00043620000000000003,0.855,4.345604931,8.093303385,,
1994,KEN,3.47343683242798,0.007614676,0.0005816,0.884,4.514807022,8.16895868,,
1995,KEN,5.42734336853027,0.008478944,0.000727,0.964,4.684009114,8.244613975,,
1996,KEN,7.37853050231934,0.010233296,0.00884,0.976,4.832576804,8.32026927,,
1997,KEN,9.32631778717041,0.023857485,0.0344,0.967,4.981144494,8.395924565,,
1998,KEN,14.5,0.03691479,0.0503,0.998,5.129712184,8.47157986,,
1999,KEN,13.2088918685913,0.079282155,0.114,0.975,5.278279874,8.431369936,,40.3322486877441
2000,KEN,15.2,0.415770183556447,0.318059713612037,0.951953291611855,5.426847564,8.391160011,2.81501007080078,40.9617881774902
2001,KEN,17.0,1.89758301688501,0.619782266151425,0.978453893634779,5.542400211,8.470129967,2.88299989700317,41.6857109069824
2002,KEN,18.9,3.63815196215681,1.20777388492125,0.985240244135056,5.657952859,8.231349945,2.87671995162964,41.8610191345215
2003,KEN,16.0,4.72713199362788,2.94190286101524,0.975739403604927,5.773505507,8.804689884,2.919695019721985,43.5811309814453
2004,KEN,22.6,7.33478416366219,3.0235280420962,0.862072069749323,5.889058155,9.378029823,2.96267008781433,47.1179389953613
2005,KEN,24.5,12.8838631190706,3.101900101,0.800997662228503,6.004610802,9.427020073,3.00099992752075,47.2635917663574
2006,KEN,26.4,19.8902975525043,3.599999905,0.79493804575373,6.080958087,9.734280109,3.2488249540328975,48.8131103515625
2007,KEN,28.3,29.8383317494537,4.400000095,1.21927054565621,6.157305373,10.04154015,3.496649980545045,50.8713607788086
2008,KEN,30.3,41.5840102028368,5.199999809,1.64860024846485,6.233652658,10.32814503,3.7444750070571926,57.0353507995605
2009,KEN,23.0,47.9215304374475,6.1,1.64344772540281,6.309999943,10.61474991,3.99230003356934,57.7407112121582
2010,KEN,19.2,60.0234402305252,7.2,0.915291144524281,5.820000172,10.66118386,4.869115854955652,60.2131070211623
2011,KEN,36.2,65.6730161546273,8.800000191,0.663134250786061,6.06162903,10.70761782,5.7459316763419634,62.685502830166406
2012,KEN,38.1,70.0226527327794,10.5,0.57319828474571,6.303257889,10.75405177,6.622747497728275,65.1578986391705
2013,KEN,40.1,70.7541086893706,13.0,0.454253338496627,6.544886748,10.80048573,7.499563319114587,67.63029444817461
2014,KEN,36.0,73.0327455558393,16.5,0.390845541420637,6.786515607,10.84691968,8.3763791405009,70.10269025717871
2015,KEN,41.6,80.0958263165851,16.5878548475992,0.181564400635518,7.028144466,10.9365134,9.25319496188721,72.5750860661828
2016,KEN,53.1,80.9772361004341,16.6,0.151228652566852,7.269773324,11.02610712,11.6347883294504,74.4698594945796
2017,KEN,55.8,87.026530838819,17.82710075,0.142000350178502,7.511402183,11.11570084,11.8049232142021,75.651372989748
2018,KEN,61.2,98.5944679106884,19.5,0.130746429982512,7.753031042,11.20529456,11.1512413808132,76.8328864849164
2019,KEN,69.7,106.547822056778,22.6687733618171,0.137480690275168,7.994659901,11.29488829,10.4975595474243,78.01439998008479
2020,KEN,71.5,117.602526394779,24.7227993,0.127631946893344,7.686359882,11.38448201,10.042361485735672,79.19591347525319
2021,KEN,76.5,122.297519656734,26.96290016,0.114800746783593,8.155534983,11.47407573,9.587163424047045,80.3774269704216
2022,KEN,76.0,121.168999135357,29.40589905,0.116320990489261,8.624710083,11.47407573,9.131965362358418,83.7738192286218
2023,KEN,76.2,120.612416887959,32.07040024,0.12258984861003,8.624710083,11.47407573,8.67676730066979,84.3083880306996
2024,KEN,77.0,126.477706000949,34.97622513,0.101034955752087,,,10.4185962462804,
1990,LBR,,0.0,0.0,0.422,2.648864266,,,
1991,LBR,,0.0,,0.169,2.750743661,,,
1992,LBR,,0.0,,0.217,2.852623056,,,
1993,LBR,,0.0,,0.209,2.954502451,,,
1994,LBR,,0.0,,0.209,3.056381846,,,
1995,LBR,,0.0,,0.207,3.158261241,,,
1996,LBR,,0.0,,0.202,3.231614405,,,
1997,LBR,,0.0,0.00449,0.264,3.304967569,,,
1998,LBR,,0.0,0.0041,0.243,3.378320734,,,
1999,LBR,,0.0,0.0113,0.234,3.451673898,8.424929619,7.76494979858398,29.8772392272949
2000,LBR,,0.0512274611977595,0.0177027057169472,0.228815993349993,3.525027062,10.43476963,18.5271492004394,34.139778137207
2001,LBR,,0.0663275559821154,0.033812227177592,0.225513690339192,3.590229875,10.36094625,,
2002,LBR,,0.161562268360098,0.0327133071190699,0.222955930336935,3.655432688,10.28712286,,
2003,LBR,,1.51465027446425,0.0318689345450327,0.18952839698619128,3.7206355,10.21329948,,
2004,LBR,,2.98933254606113,0.0310111848040233,0.15610086363544756,3.785838313,10.13947609,,
2005,LBR,,4.84699403062391,0.551400006,0.12267333028470384,3.851041126,10.06565271,,
2006,LBR,,8.02111386343538,0.529999971,0.08924579693396012,3.914206351,9.991829327,,
2007,LBR,3.0,15.3445714830815,0.551400006,0.0558182635832164,3.977371575,9.918005943,,
2008,LBR,1.3,22.3665618687031,0.529999971,0.0523422776689785,4.0405368,9.923764547,,
2009,LBR,1.9,27.5184959376398,2.0,0.0602075359343124,4.103702025,9.92952315,,
2010,LBR,5.3,38.7127515158085,2.3,0.143044034206396,4.16686725,9.935281754,9.00753004752703,
2011,LBR,4.1,47.8690308724247,2.5,0.220057055163274,4.256521117,9.941040357,9.923025051426016,43.64794921875
2012,LBR,9.3,54.4220580497379,2.599999905,0.314060483740956,4.346174985,9.946798961,10.838520055325,41.3551534016927
2013,LBR,9.8,57.0612667465878,3.200000048,0.246071854323673,4.435828852,9.952557564,,39.0623575846354
2014,LBR,9.4,70.6628167823582,5.409999847,0.219968349972274,4.52548272,10.02588558,,36.7695617675781
2015,LBR,15.2,78.3786689834016,10.0,0.193156632215393,4.615136587,10.0992136,,36.3728485107422
2016,LBR,17.7,65.5437117609357,15.69999981,0.168222443902021,4.755730152,10.17254162,,36.6466148376465
2017,LBR,24.2,54.8575199657656,16.29999924,0.151801559864228,5.023723443,10.24586964,,36.920381164550804
2018,LBR,22.8,46.63085304076605,17.27770042,0.135380675826435,5.291716735,10.31919765,,37.1941474914551
2019,LBR,23.1,38.4041861157665,19.89579964,0.118959791788642,5.559710026,10.39252567,,37.4679138183594
2020,LBR,27.6,32.1004345501657,22.91069984,0.116517003811854,5.856860094,10.46585369,,37.7416801452637
2021,LBR,29.8,31.429900768597,26.38229942,0.114083124386922,6.169891955,10.46585369,,
2022,LBR,31.8,32.0638885570006,30.38010025,0.116390430153273,6.169891955,10.46585369,,
2023,LBR,32.5,,31.22410011,,6.169891955,10.46585369,,
2024,LBR,34.9,,32.23360062,,,,,
1990,LSO,,0.0,0.0,0.683,4.112594557,8.905960083,1.20950996875763,24.4347400665283
1991,LSO,,0.0,0.000475,0.666,4.195552473,9.011739731,1.24198997020721,23.7894401550293
1992,LSO,,0.0,0.00095,0.607,4.278510389,8.964779854,2.1456298828125,24.8969306945801
1993,LSO,,0.0,0.001425,0.769,4.361468305,8.696909904,2.27322006225586,25.5844993591309
1994,LSO,,0.0,0.0019,0.815,4.444426221,9.00813961,2.42086005210877,27.5880794525146
1995,LSO,,0.0,0.002375,0.912,4.527384137,9.087889671,2.36249995231628,28.8052597045898
1996,LSO,,0.064549194,0.00285,0.81,4.622697487,8.989769936,2.40869998931885,28.3795795440674
1997,LSO,,0.177432691,0.00558,1.03,4.718010837,8.938233376,2.25005332628886,29.2610301971436
1998,LSO,,0.495105102,0.011,1.05,4.813324188,8.886696815,2.09140666325887,28.7434997558594
1999,LSO,,0.601732086,0.0538,1.08,4.908637538,8.835160255,1.93276000022888,28.8400497436523
2000,LSO,4.3,1.07789110605101,0.211806070361977,1.10783252566354,5.003950888,9.67057991,2.08551001548767,28.7576808929443
